locationID,avg,max,count
220,0.14375666094106335,330.0,119018
252,0.143898120813913,142.11,31610
214,0.1463977087941337,200.0,1111
42,0.1465830126101588,444.5,1158981
2,0.14692696121949064,19.08,63
62,0.1470348975083138,150.04,105101
115,0.14720163320067056,80.0,863
120,0.14779237271931664,110.0,4045
227,0.14834545803609095,383.0,59656
31,0.14880545253714253,100.0,13541
245,0.1489543383996235,50.0,514
28,0.14960137405765164,302.0,93401
196,0.15028932844704113,222.22,138235
10,0.1503550924876772,301.37,149381
253,0.1504929326823297,64.66,1092
14,0.1508407406806311,222.4,240612
82,0.15163723588344474,449.21,312698
193,0.15218075472394324,88.99,130738
225,0.15221692911920381,288.8,232550
89,0.1524779771898768,400.0,254013
188,0.15318033952796928,300.0,197157
200,0.15326052376603397,150.0,92166
134,0.15436552600732517,450.0,163815
187,0.15773753104709107,83.0,282
61,0.16021806172944886,260.0,462057
84,0.1602772074701666,55.0,89
57,0.1615163306825578,100.0,1489
83,0.16238357705625334,240.01,96833
127,0.16411545740094116,113.73,226790
129,0.16447248233943573,549.02,394561
17,0.1658656133679228,222.0,362923
74,0.16593411877118414,335.35,2203170
133,0.1659580482713459,200.0,88089
152,0.165966502987262,200.0,444478
128,0.16601167138665823,33.1,6720
41,0.16610255277279481,303.2,1805192
160,0.16616134291478454,75.0,65516
194,0.16674485394726926,353.44,36644
116,0.16679199681402138,444.8,802077
244,0.16725682173280013,335.0,1201833
1,0.1674767900952766,228.47,58371
172,0.16791740605560615,30.0,267
228,0.16807494198672734,333.0,192198
157,0.1688512875653349,549.02,75235
95,0.16923982021935943,233.8,532281
198,0.16965926509840004,108.8,116269
75,0.16989157866290522,780.0,3067180
243,0.17160061964488868,333.5,518767
37,0.17296743971815356,255.55,292851
93,0.17302477623718104,400.0,86282
232,0.17386968260223143,355.0,698354
4,0.1757308492356337,800.0,671846
97,0.1757532734704563,200.0,616198
70,0.17583564092195167,120.0,167078
45,0.17616542283334152,155.0,397886
195,0.17697457917377804,200.0,132763
65,0.17807312587591403,400.0,693040
132,0.17812281780665454,500.0,7521964
226,0.17816839127598316,275.0,555567
209,0.17846039453941315,410.0,706119
87,0.17888302021252225,433.37,2596966
88,0.17892599687738803,350.0,1274725
49,0.17916621919733483,422.68,504842
148,0.17920099427924246,441.11,2416549
36,0.17938538327760054,303.0,236041
204,0.17957228653705468,34.5,101
146,0.1797961386613677,300.0,350043
137,0.18005531437873445,446.64,3129223
260,0.18034141007152127,270.0,326516
13,0.18160955084131766,430.0,2736257
265,0.18179923844359788,700.0,212316
140,0.18188038820765978,355.0,3876532
12,0.1821126349434496,80.12,77830
166,0.1826663640805262,444.44,2122616
261,0.18281933001877718,300.66,1326095
105,0.18286674193761104,45.0,66
190,0.1828828827845353,122.07,48515
144,0.18319134745009652,411.0,1538731
231,0.18331435156908146,414.0,4014517
179,0.18357024278420783,270.0,390903
79,0.18392088457072475,411.5,5348066
233,0.1840161859773493,1001.0,3032844
262,0.18430976656333753,400.0,3209057
246,0.1843320041219908,444.44,3113994
263,0.18460988298631076,780.0,5518498
143,0.18464850228811827,411.0,2583562
25,0.18481604255813372,220.0,685329
107,0.18493442535884913,1001.0,4505740
50,0.18505583074677762,650.0,2133565
164,0.18520708619984358,444.5,3459529
224,0.18537925734099292,411.5,732596
256,0.1854529475914373,260.2,682760
141,0.18547061369171206,366.0,5479418
68,0.1857075611728161,445.5,4279959
66,0.1857921279381002,337.3,585082
151,0.18588834552051348,410.2,2327274
34,0.18591937662487457,100.0,29729
114,0.18593865737962822,400.04,2212932
211,0.18601076596184937,450.0,1309472
257,0.18605306185085815,350.0,154470
7,0.1861980041213464,300.0,1158261
24,0.18635600010175393,179.0,923293
158,0.18640878189454818,479.15,2011652
170,0.18645313310078435,422.68,5497667
202,0.18656855555143337,263.0,97870
229,0.18661433883541462,422.56,3977634
236,0.18667786382814386,470.0,7758509
106,0.18696001220548641,222.22,164592
238,0.1870234650774963,479.15,5182713
234,0.18719250158095968,450.0,4729793
100,0.18722303351348643,337.06,2294123
48,0.18752752597866112,650.0,5426414
255,0.18764468474007615,446.79,1048223
145,0.18783212536908012,333.0,799999
264,0.18805892003718178,222.22,1257848
80,0.1881156501459901,282.0,493684
90,0.1881353714404115,444.0,3327734
237,0.18843574085963585,500.0,6110541
125,0.18889612178095122,445.68,1183797
113,0.18911070739097469,493.22,2542469
189,0.1892650909101563,111.11,267449
249,0.18930191299122204,363.36,3988336
223,0.18950441803303822,333.33,600144
43,0.1895574938911182,355.0,2358597
142,0.18969017597376972,800.0,5480279
161,0.1897109429866901,700.0,5232847
163,0.18989172993253398,450.0,3595459
239,0.19008055159365458,355.5,5893589
162,0.19009364296751008,999.99,5682032
230,0.19022238698902486,999.99,4634832
181,0.19044500956918306,148.55,1023615
33,0.19053132186404578,280.0,980154
186,0.19154547984861528,433.37,4177244
138,0.19189019823514802,450.0,9040955
207,0.19340509087286104,60.0,2204
111,0.19381106454448038,55.0,2001
54,0.19437080280329644,363.0,82347
112,0.19580605428291753,445.5,747506
8,0.19654348866693652,44.0,1237
40,0.19662676551880506,241.65,461966
52,0.19688720362932244,351.61,371353
199,0.2273049908771767,9.39,16
99,0.2502729099567546,27.75,6
